date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,day_of_week,day_of_month,month,year,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,rolling_mean_14,rolling_sum_30,month_to_date_amount_before_today,daily_total_amount
2025-05-26,Hobi & Self-Reward,0.0,0.0,0.0,0,26,5,2025,22,2025-05,0,0,0,0,5,0.0,14600.0,2085.714285714286,14600.0,1042.857142857143,14600.0,14600.0,90500.0
2025-05-27,Hobi & Self-Reward,0.0,0.0,0.0,1,27,5,2025,22,2025-05,0,0,0,0,4,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,14600.0,85500.0
2025-05-28,Hobi & Self-Reward,0.0,0.0,0.0,2,28,5,2025,22,2025-05,0,0,0,0,3,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,14600.0,90500.0
2025-05-29,Hobi & Self-Reward,0.0,0.0,0.0,3,29,5,2025,22,2025-05,0,0,0,0,2,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,14600.0,85500.0
2025-05-30,Hobi & Self-Reward,0.0,0.0,0.0,4,30,5,2025,22,2025-05,0,0,0,0,1,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,14600.0,90500.0
2025-05-31,Hobi & Self-Reward,0.0,0.0,0.0,5,31,5,2025,22,2025-05,1,0,0,1,0,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,14600.0,90500.0
2025-06-01,Hobi & Self-Reward,0.0,0.0,0.0,6,1,6,2025,22,2025-06,1,1,1,0,29,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,0.0,2069628.0
2025-06-02,Hobi & Self-Reward,0.0,0.0,0.0,0,2,6,2025,23,2025-06,0,1,0,0,28,0.0,0.0,0.0,0.0,1042.857142857143,14600.0,0.0,90500.0
2025-06-03,Hobi & Self-Reward,0.0,0.0,0.0,1,3,6,2025,23,2025-06,0,1,0,0,27,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,105400.0
2025-06-04,Hobi & Self-Reward,0.0,0.0,0.0,2,4,6,2025,23,2025-06,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,104500.0
2025-06-05,Hobi & Self-Reward,0.0,0.0,0.0,3,5,6,2025,23,2025-06,0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,109800.0
2025-06-06,Hobi & Self-Reward,0.0,0.0,0.0,4,6,6,2025,23,2025-06,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,97500.0
2025-06-07,Hobi & Self-Reward,0.0,0.0,0.0,5,7,6,2025,23,2025-06,1,0,0,0,23,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,107300.0
2025-06-08,Hobi & Self-Reward,0.0,0.0,0.0,6,8,6,2025,23,2025-06,1,0,0,0,22,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,112200.0
2025-06-09,Hobi & Self-Reward,0.0,0.0,0.0,0,9,6,2025,24,2025-06,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,114800.0
2025-06-10,Hobi & Self-Reward,69000.0,1.0,69000.0,1,10,6,2025,24,2025-06,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,178400.0
2025-06-11,Hobi & Self-Reward,0.0,0.0,0.0,2,11,6,2025,24,2025-06,0,0,0,0,19,69000.0,0.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,106000.0
2025-06-12,Hobi & Self-Reward,0.0,0.0,0.0,3,12,6,2025,24,2025-06,0,0,0,0,18,0.0,0.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,90500.0
2025-06-13,Hobi & Self-Reward,0.0,0.0,0.0,4,13,6,2025,24,2025-06,0,0,0,0,17,0.0,0.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,90500.0
2025-06-14,Hobi & Self-Reward,0.0,0.0,0.0,5,14,6,2025,24,2025-06,1,0,0,0,16,0.0,0.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,103800.0
2025-06-15,Hobi & Self-Reward,0.0,0.0,0.0,6,15,6,2025,24,2025-06,1,0,0,0,15,0.0,0.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,156900.0
2025-06-16,Hobi & Self-Reward,0.0,0.0,0.0,0,16,6,2025,25,2025-06,0,0,0,0,14,0.0,0.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,151200.0
2025-06-17,Hobi & Self-Reward,0.0,0.0,0.0,1,17,6,2025,25,2025-06,0,0,0,0,13,0.0,69000.0,9857.142857142857,69000.0,4928.571428571428,83600.0,69000.0,112200.0
2025-06-18,Hobi & Self-Reward,0.0,0.0,0.0,2,18,6,2025,25,2025-06,0,0,0,0,12,0.0,0.0,0.0,0.0,4928.571428571428,83600.0,69000.0,90500.0
2025-06-19,Hobi & Self-Reward,0.0,0.0,0.0,3,19,6,2025,25,2025-06,0,0,0,0,11,0.0,0.0,0.0,0.0,4928.571428571428,69000.0,69000.0,110500.0
2025-06-20,Hobi & Self-Reward,0.0,0.0,0.0,4,20,6,2025,25,2025-06,0,0,0,0,10,0.0,0.0,0.0,0.0,4928.571428571428,69000.0,69000.0,183200.0
2025-06-21,Hobi & Self-Reward,0.0,0.0,0.0,5,21,6,2025,25,2025-06,1,0,0,0,9,0.0,0.0,0.0,0.0,4928.571428571428,69000.0,69000.0,90500.0
2025-06-22,Hobi & Self-Reward,0.0,0.0,0.0,6,22,6,2025,25,2025-06,1,0,0,0,8,0.0,0.0,0.0,0.0,4928.571428571428,69000.0,69000.0,155300.0
2025-06-23,Hobi & Self-Reward,0.0,0.0,0.0,0,23,6,2025,26,2025-06,0,0,0,0,7,0.0,0.0,0.0,0.0,4928.571428571428,69000.0,69000.0,130000.0
2025-06-24,Hobi & Self-Reward,0.0,0.0,0.0,1,24,6,2025,26,2025-06,0,0,0,0,6,0.0,0.0,0.0,0.0,4928.571428571428,69000.0,69000.0,106400.0
2025-06-25,Hobi & Self-Reward,0.0,0.0,0.0,2,25,6,2025,26,2025-06,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,118300.0
2025-06-26,Hobi & Self-Reward,0.0,0.0,0.0,3,26,6,2025,26,2025-06,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,90500.0
2025-06-27,Hobi & Self-Reward,0.0,0.0,0.0,4,27,6,2025,26,2025-06,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,90500.0
2025-06-28,Hobi & Self-Reward,0.0,0.0,0.0,5,28,6,2025,26,2025-06,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,106400.0
2025-06-29,Hobi & Self-Reward,0.0,0.0,0.0,6,29,6,2025,26,2025-06,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,146300.0
2025-01-01,Jajan & Nongkrong,5000.0,1.0,5000.0,2,1,1,2025,1,2025-01,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049428.0
2025-01-02,Jajan & Nongkrong,133000.0,2.0,66500.0,3,2,1,2025,1,2025-01,0,1,0,0,29,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,218500.0
2025-01-03,Jajan & Nongkrong,5000.0,1.0,5000.0,4,3,1,2025,1,2025-01,0,1,0,0,28,133000.0,0.0,69000.0,138000.0,69000.0,138000.0,138000.0,90500.0
2025-01-04,Jajan & Nongkrong,84000.0,2.0,42000.0,5,4,1,2025,1,2025-01,1,0,0,0,27,5000.0,0.0,47666.666666666664,143000.0,47666.666666666664,143000.0,143000.0,189400.0
2025-01-05,Jajan & Nongkrong,0.0,0.0,0.0,6,5,1,2025,1,2025-01,1,0,0,0,26,84000.0,0.0,56750.0,227000.0,56750.0,227000.0,227000.0,174500.0
2025-01-06,Jajan & Nongkrong,5000.0,1.0,5000.0,0,6,1,2025,2,2025-01,0,0,0,0,25,0.0,0.0,45400.0,227000.0,45400.0,227000.0,227000.0,118000.0
2025-01-07,Jajan & Nongkrong,5000.0,1.0,5000.0,1,7,1,2025,2,2025-01,0,0,0,0,24,5000.0,0.0,38666.666666666664,232000.0,38666.666666666664,232000.0,232000.0,107500.0
2025-01-08,Jajan & Nongkrong,0.0,0.0,0.0,2,8,1,2025,2,2025-01,0,0,0,0,23,5000.0,5000.0,33857.142857142855,237000.0,33857.142857142855,237000.0,237000.0,126900.0
2025-01-09,Jajan & Nongkrong,5000.0,1.0,5000.0,3,9,1,2025,2,2025-01,0,0,0,0,22,0.0,133000.0,33142.857142857145,232000.0,29625.0,237000.0,237000.0,118400.0
2025-01-10,Jajan & Nongkrong,5000.0,1.0,5000.0,4,10,1,2025,2,2025-01,0,0,0,0,21,5000.0,5000.0,14857.142857142857,104000.0,26888.88888888889,242000.0,242000.0,97200.0
2025-01-11,Jajan & Nongkrong,50000.0,2.0,25000.0,5,11,1,2025,2,2025-01,1,0,0,0,20,5000.0,84000.0,14857.142857142857,104000.0,24700.0,247000.0,247000.0,141000.0
2025-01-12,Jajan & Nongkrong,5000.0,1.0,5000.0,6,12,1,2025,2,2025-01,1,0,0,0,19,50000.0,0.0,10000.0,70000.0,27000.0,297000.0,297000.0,116200.0
2025-01-13,Jajan & Nongkrong,5000.0,1.0,5000.0,0,13,1,2025,3,2025-01,0,0,0,0,18,5000.0,5000.0,10714.285714285714,75000.0,25166.666666666668,302000.0,302000.0,205500.0
2025-01-14,Jajan & Nongkrong,5000.0,1.0,5000.0,1,14,1,2025,3,2025-01,0,0,0,0,17,5000.0,5000.0,10714.285714285714,75000.0,23615.384615384617,307000.0,307000.0,90500.0
2025-01-15,Jajan & Nongkrong,0.0,0.0,0.0,2,15,1,2025,3,2025-01,0,0,0,0,16,5000.0,0.0,10714.285714285714,75000.0,22285.714285714286,312000.0,312000.0,85500.0
2025-01-16,Jajan & Nongkrong,5000.0,1.0,5000.0,3,16,1,2025,3,2025-01,0,0,0,0,15,0.0,5000.0,10714.285714285714,75000.0,21928.571428571428,312000.0,312000.0,107600.0
2025-01-17,Jajan & Nongkrong,5000.0,1.0,5000.0,4,17,1,2025,3,2025-01,0,0,0,0,14,5000.0,5000.0,10714.285714285714,75000.0,12785.714285714286,317000.0,317000.0,90500.0
2025-01-18,Jajan & Nongkrong,5000.0,1.0,5000.0,5,18,1,2025,3,2025-01,1,0,0,0,13,5000.0,50000.0,10714.285714285714,75000.0,12785.714285714286,322000.0,322000.0,104400.0
2025-01-19,Jajan & Nongkrong,5000.0,1.0,5000.0,6,19,1,2025,3,2025-01,1,0,0,0,12,5000.0,5000.0,4285.714285714285,30000.0,7142.857142857143,327000.0,327000.0,157400.0
2025-01-20,Jajan & Nongkrong,0.0,0.0,0.0,0,20,1,2025,4,2025-01,0,0,0,0,11,5000.0,5000.0,4285.714285714285,30000.0,7500.0,332000.0,332000.0,115600.0
2025-01-21,Jajan & Nongkrong,5000.0,1.0,5000.0,1,21,1,2025,4,2025-01,0,0,0,0,10,0.0,5000.0,3571.4285714285716,25000.0,7142.857142857143,332000.0,332000.0,97900.0
2025-01-22,Jajan & Nongkrong,0.0,0.0,0.0,2,22,1,2025,4,2025-01,0,0,0,0,9,5000.0,0.0,3571.4285714285716,25000.0,7142.857142857143,337000.0,337000.0,85500.0
2025-01-23,Jajan & Nongkrong,5000.0,1.0,5000.0,3,23,1,2025,4,2025-01,0,0,0,0,8,0.0,5000.0,3571.4285714285716,25000.0,7142.857142857143,337000.0,337000.0,113300.0
2025-01-24,Jajan & Nongkrong,0.0,0.0,0.0,4,24,1,2025,4,2025-01,0,0,0,0,7,5000.0,5000.0,3571.4285714285716,25000.0,7142.857142857143,342000.0,342000.0,85500.0
2025-01-25,Jajan & Nongkrong,0.0,0.0,0.0,5,25,1,2025,4,2025-01,1,0,0,0,6,0.0,5000.0,2857.1428571428573,20000.0,6785.714285714285,342000.0,342000.0,85500.0
2025-01-26,Jajan & Nongkrong,5000.0,1.0,5000.0,6,26,1,2025,4,2025-01,1,0,0,0,5,0.0,5000.0,2142.8571428571427,15000.0,3214.285714285714,342000.0,342000.0,90500.0
2025-01-27,Jajan & Nongkrong,5000.0,1.0,5000.0,0,27,1,2025,5,2025-01,0,0,0,0,4,5000.0,0.0,2142.8571428571427,15000.0,3214.285714285714,347000.0,347000.0,90500.0
2025-01-28,Jajan & Nongkrong,5000.0,1.0,5000.0,1,28,1,2025,5,2025-01,0,0,0,0,3,5000.0,5000.0,2857.1428571428573,20000.0,3214.285714285714,352000.0,352000.0,90500.0
2025-01-29,Jajan & Nongkrong,5000.0,1.0,5000.0,2,29,1,2025,5,2025-01,0,0,0,0,2,5000.0,0.0,2857.1428571428573,20000.0,3214.285714285714,357000.0,357000.0,90500.0
2025-01-30,Jajan & Nongkrong,8500.0,2.0,4250.0,3,30,1,2025,5,2025-01,0,0,0,0,1,5000.0,5000.0,3571.4285714285716,25000.0,3571.4285714285716,362000.0,362000.0,94000.0
2025-01-31,Jajan & Nongkrong,5000.0,1.0,5000.0,4,31,1,2025,5,2025-01,0,0,0,1,0,8500.0,0.0,4071.4285714285716,28500.0,3821.4285714285716,370500.0,370500.0,108400.0
2025-02-01,Jajan & Nongkrong,5000.0,1.0,5000.0,5,1,2,2025,5,2025-02,1,1,1,0,27,5000.0,0.0,4785.714285714285,33500.0,3821.4285714285716,370500.0,0.0,2085028.0
2025-02-02,Jajan & Nongkrong,5000.0,1.0,5000.0,6,2,2,2025,5,2025-02,1,1,0,0,26,5000.0,5000.0,5500.0,38500.0,3821.4285714285716,242500.0,5000.0,90500.0
2025-02-03,Jajan & Nongkrong,5000.0,1.0,5000.0,0,3,2,2025,6,2025-02,0,1,0,0,25,5000.0,5000.0,5500.0,38500.0,3821.4285714285716,242500.0,10000.0,98000.0
2025-02-04,Jajan & Nongkrong,5000.0,1.0,5000.0,1,4,2,2025,6,2025-02,0,0,0,0,24,5000.0,5000.0,5500.0,38500.0,4178.571428571428,163500.0,15000.0,90500.0
2025-02-05,Jajan & Nongkrong,13500.0,2.0,6750.0,2,5,2,2025,6,2025-02,0,0,0,0,23,5000.0,5000.0,5500.0,38500.0,4178.571428571428,168500.0,20000.0,118900.0
2025-02-06,Jajan & Nongkrong,5000.0,1.0,5000.0,3,6,2,2025,6,2025-02,0,0,0,0,22,13500.0,8500.0,6714.285714285715,47000.0,5142.857142857143,177000.0,33500.0,90500.0
2025-02-07,Jajan & Nongkrong,5000.0,1.0,5000.0,4,7,2,2025,6,2025-02,0,0,0,0,21,5000.0,5000.0,6214.285714285715,43500.0,5142.857142857143,177000.0,38500.0,90500.0
2025-02-08,Jajan & Nongkrong,5000.0,1.0,5000.0,5,8,2,2025,6,2025-02,1,0,0,0,20,5000.0,5000.0,6214.285714285715,43500.0,5500.0,182000.0,43500.0,104700.0
2025-02-09,Jajan & Nongkrong,5000.0,1.0,5000.0,6,9,2,2025,6,2025-02,1,0,0,0,19,5000.0,5000.0,6214.285714285715,43500.0,5857.142857142857,182000.0,48500.0,106900.0
2025-02-10,Jajan & Nongkrong,5000.0,1.0,5000.0,0,10,2,2025,7,2025-02,0,0,0,0,18,5000.0,5000.0,6214.285714285715,43500.0,5857.142857142857,182000.0,53500.0,140400.0
2025-02-11,Jajan & Nongkrong,5000.0,1.0,5000.0,1,11,2,2025,7,2025-02,0,0,0,0,17,5000.0,5000.0,6214.285714285715,43500.0,5857.142857142857,137000.0,58500.0,115500.0
2025-02-12,Jajan & Nongkrong,12900.0,2.0,6450.0,2,12,2,2025,7,2025-02,0,0,0,0,16,5000.0,13500.0,6214.285714285715,43500.0,5857.142857142857,137000.0,63500.0,135400.0
2025-02-13,Jajan & Nongkrong,5000.0,1.0,5000.0,3,13,2,2025,7,2025-02,0,0,0,0,15,12900.0,5000.0,6128.571428571428,42900.0,6421.428571428572,144900.0,76400.0,98000.0
2025-02-14,Jajan & Nongkrong,5000.0,1.0,5000.0,4,14,2,2025,7,2025-02,0,0,0,0,14,5000.0,5000.0,6128.571428571428,42900.0,6171.428571428572,144900.0,81400.0,97500.0
2025-02-15,Jajan & Nongkrong,13700.0,2.0,6850.0,5,15,2,2025,7,2025-02,1,0,0,0,13,5000.0,5000.0,6128.571428571428,42900.0,6171.428571428572,149900.0,86400.0,106200.0
2025-02-16,Jajan & Nongkrong,21000.0,2.0,10500.0,6,16,2,2025,7,2025-02,1,0,0,0,12,13700.0,5000.0,7371.428571428572,51600.0,6792.857142857143,158600.0,100100.0,111700.0
2025-02-17,Jajan & Nongkrong,0.0,0.0,0.0,0,17,2,2025,8,2025-02,0,0,0,0,11,21000.0,5000.0,9657.142857142857,67600.0,7935.714285714285,174600.0,121100.0,93200.0
2025-02-18,Jajan & Nongkrong,5000.0,1.0,5000.0,1,18,2,2025,8,2025-02,0,0,0,0,10,0.0,5000.0,8942.857142857143,62600.0,7578.571428571428,169600.0,121100.0,228400.0
2025-02-19,Jajan & Nongkrong,5000.0,1.0,5000.0,2,19,2,2025,8,2025-02,0,0,0,0,9,5000.0,12900.0,8942.857142857143,62600.0,7578.571428571428,169600.0,126100.0,99000.0
2025-02-20,Jajan & Nongkrong,0.0,0.0,0.0,3,20,2,2025,8,2025-02,0,0,0,0,8,5000.0,5000.0,7814.285714285715,54700.0,6971.428571428572,174600.0,131100.0,115500.0
2025-02-21,Jajan & Nongkrong,5000.0,1.0,5000.0,4,21,2,2025,8,2025-02,0,0,0,0,7,0.0,5000.0,7100.0,49700.0,6614.285714285715,169600.0,131100.0,162500.0
2025-02-22,Jajan & Nongkrong,11000.0,2.0,5500.0,5,22,2,2025,8,2025-02,1,0,0,0,6,5000.0,13700.0,7100.0,49700.0,6614.285714285715,174600.0,136100.0,121500.0
2025-02-23,Jajan & Nongkrong,5000.0,1.0,5000.0,6,23,2,2025,8,2025-02,1,0,0,0,5,11000.0,21000.0,6714.285714285715,47000.0,7042.857142857143,180600.0,147100.0,130900.0
2025-02-24,Jajan & Nongkrong,5000.0,1.0,5000.0,0,24,2,2025,9,2025-02,0,0,0,0,4,5000.0,0.0,4428.571428571428,31000.0,7042.857142857143,185600.0,152100.0,154900.0
2025-02-25,Jajan & Nongkrong,5000.0,1.0,5000.0,1,25,2,2025,9,2025-02,0,0,0,0,3,5000.0,5000.0,5142.857142857143,36000.0,7042.857142857143,190600.0,157100.0,90500.0
2025-02-26,Jajan & Nongkrong,5000.0,1.0,5000.0,2,26,2,2025,9,2025-02,0,0,0,0,2,5000.0,5000.0,5142.857142857143,36000.0,7042.857142857143,190600.0,162100.0,116900.0
2025-02-27,Jajan & Nongkrong,5000.0,1.0,5000.0,3,27,2,2025,9,2025-02,0,0,0,0,1,5000.0,0.0,5142.857142857143,36000.0,6478.571428571428,190600.0,167100.0,107500.0
2025-02-28,Jajan & Nongkrong,0.0,0.0,0.0,4,28,2,2025,9,2025-02,0,0,0,1,0,5000.0,5000.0,5857.142857142857,41000.0,6478.571428571428,190600.0,172100.0,85500.0
2025-03-01,Jajan & Nongkrong,5000.0,1.0,5000.0,5,1,3,2025,9,2025-03,1,1,1,0,30,0.0,11000.0,5142.857142857143,36000.0,6121.428571428572,185600.0,0.0,2059528.0
2025-03-02,Jajan & Nongkrong,20000.0,2.0,10000.0,6,2,3,2025,9,2025-03,1,1,0,0,29,5000.0,5000.0,4285.714285714285,30000.0,5500.0,182100.0,5000.0,105500.0
2025-03-03,Jajan & Nongkrong,0.0,0.0,0.0,0,3,3,2025,10,2025-03,0,1,0,0,28,20000.0,5000.0,6428.571428571428,45000.0,5428.571428571428,197100.0,25000.0,85500.0
2025-03-04,Jajan & Nongkrong,5000.0,1.0,5000.0,1,4,3,2025,10,2025-03,0,0,0,0,27,0.0,5000.0,5714.285714285715,40000.0,5428.571428571428,192100.0,25000.0,93000.0
2025-03-05,Jajan & Nongkrong,5000.0,1.0,5000.0,2,5,3,2025,10,2025-03,0,0,0,0,26,5000.0,5000.0,5714.285714285715,40000.0,5428.571428571428,192100.0,30000.0,146000.0
2025-03-06,Jajan & Nongkrong,5000.0,1.0,5000.0,3,6,3,2025,10,2025-03,0,0,0,0,25,5000.0,5000.0,5714.285714285715,40000.0,5428.571428571428,192100.0,35000.0,93200.0
2025-03-07,Jajan & Nongkrong,27500.0,2.0,13750.0,4,7,3,2025,10,2025-03,0,0,0,0,24,5000.0,0.0,5714.285714285715,40000.0,5785.714285714285,192100.0,40000.0,160000.0
2025-03-08,Jajan & Nongkrong,5000.0,1.0,5000.0,5,8,3,2025,10,2025-03,1,0,0,0,23,27500.0,5000.0,9642.857142857143,67500.0,7392.857142857143,206100.0,67500.0,125400.0
2025-03-09,Jajan & Nongkrong,5000.0,1.0,5000.0,6,9,3,2025,10,2025-03,1,0,0,0,22,5000.0,20000.0,9642.857142857143,67500.0,6964.285714285715,206100.0,72500.0,98600.0
2025-03-10,Jajan & Nongkrong,5000.0,1.0,5000.0,0,10,3,2025,11,2025-03,0,0,0,0,21,5000.0,0.0,7500.0,52500.0,6964.285714285715,206100.0,77500.0,98800.0
2025-03-11,Jajan & Nongkrong,5000.0,1.0,5000.0,1,11,3,2025,11,2025-03,0,0,0,0,20,5000.0,5000.0,8214.285714285714,57500.0,6964.285714285715,206100.0,82500.0,100500.0
2025-03-12,Jajan & Nongkrong,0.0,0.0,0.0,2,12,3,2025,11,2025-03,0,0,0,0,19,5000.0,5000.0,8214.285714285714,57500.0,6964.285714285715,206100.0,87500.0,100400.0
2025-03-13,Jajan & Nongkrong,5000.0,1.0,5000.0,3,13,3,2025,11,2025-03,0,0,0,0,18,0.0,5000.0,7500.0,52500.0,6607.142857142857,201100.0,87500.0,120500.0
2025-03-14,Jajan & Nongkrong,5000.0,1.0,5000.0,4,14,3,2025,11,2025-03,0,0,0,0,17,5000.0,27500.0,7500.0,52500.0,6607.142857142857,201100.0,92500.0,90500.0
2025-03-15,Jajan & Nongkrong,5000.0,1.0,5000.0,5,15,3,2025,11,2025-03,1,0,0,0,16,5000.0,5000.0,4285.714285714285,30000.0,6964.285714285715,193200.0,97500.0,189500.0
2025-03-16,Jajan & Nongkrong,22500.0,2.0,11250.0,6,16,3,2025,11,2025-03,1,0,0,0,15,5000.0,5000.0,4285.714285714285,30000.0,6964.285714285715,193200.0,102500.0,126400.0
2025-03-17,Jajan & Nongkrong,5000.0,1.0,5000.0,0,17,3,2025,12,2025-03,0,0,0,0,14,22500.0,5000.0,6785.714285714285,47500.0,7142.857142857143,210700.0,125000.0,90500.0
2025-03-18,Jajan & Nongkrong,5000.0,1.0,5000.0,1,18,3,2025,12,2025-03,0,0,0,0,13,5000.0,5000.0,6785.714285714285,47500.0,7500.0,202000.0,130000.0,140400.0
2025-03-19,Jajan & Nongkrong,0.0,0.0,0.0,2,19,3,2025,12,2025-03,0,0,0,0,12,5000.0,0.0,6785.714285714285,47500.0,7500.0,186000.0,135000.0,85500.0
2025-03-20,Jajan & Nongkrong,0.0,0.0,0.0,3,20,3,2025,12,2025-03,0,0,0,0,11,0.0,5000.0,6785.714285714285,47500.0,7142.857142857143,186000.0,135000.0,93400.0
2025-03-21,Jajan & Nongkrong,0.0,0.0,0.0,4,21,3,2025,12,2025-03,0,0,0,0,10,0.0,5000.0,6071.428571428572,42500.0,6785.714285714285,181000.0,135000.0,131400.0
2025-03-22,Jajan & Nongkrong,5000.0,1.0,5000.0,5,22,3,2025,12,2025-03,1,0,0,0,9,0.0,5000.0,5357.142857142857,37500.0,4821.428571428572,176000.0,135000.0,99400.0
2025-03-23,Jajan & Nongkrong,5000.0,1.0,5000.0,6,23,3,2025,12,2025-03,1,0,0,0,8,5000.0,22500.0,5357.142857142857,37500.0,4821.428571428572,181000.0,140000.0,105400.0
2025-03-24,Jajan & Nongkrong,5000.0,1.0,5000.0,0,24,3,2025,13,2025-03,0,0,0,0,7,5000.0,5000.0,2857.1428571428573,20000.0,4821.428571428572,181000.0,145000.0,120500.0
2025-03-25,Jajan & Nongkrong,5000.0,1.0,5000.0,1,25,3,2025,13,2025-03,0,0,0,0,6,5000.0,5000.0,2857.1428571428573,20000.0,4821.428571428572,175000.0,150000.0,155000.0
2025-03-26,Jajan & Nongkrong,5000.0,1.0,5000.0,2,26,3,2025,13,2025-03,0,0,0,0,5,5000.0,0.0,2857.1428571428573,20000.0,4821.428571428572,175000.0,155000.0,111400.0
2025-03-27,Jajan & Nongkrong,5000.0,1.0,5000.0,3,27,3,2025,13,2025-03,0,0,0,0,4,5000.0,0.0,3571.4285714285716,25000.0,5178.571428571428,175000.0,160000.0,98000.0
2025-03-28,Jajan & Nongkrong,5000.0,1.0,5000.0,4,28,3,2025,13,2025-03,0,0,0,0,3,5000.0,0.0,4285.714285714285,30000.0,5178.571428571428,175000.0,165000.0,106400.0
2025-03-29,Jajan & Nongkrong,5000.0,1.0,5000.0,5,29,3,2025,13,2025-03,1,0,0,0,2,5000.0,5000.0,5000.0,35000.0,5178.571428571428,175000.0,170000.0,108600.0
2025-03-30,Jajan & Nongkrong,35000.0,2.0,17500.0,6,30,3,2025,13,2025-03,1,0,0,0,1,5000.0,5000.0,5000.0,35000.0,5178.571428571428,175000.0,175000.0,133100.0
2025-03-31,Jajan & Nongkrong,22900.0,2.0,11450.0,0,31,3,2025,14,2025-03,0,0,0,1,0,35000.0,5000.0,9285.714285714286,65000.0,6071.428571428572,210000.0,210000.0,108400.0
2025-04-01,Jajan & Nongkrong,0.0,0.0,0.0,1,1,4,2025,14,2025-04,0,1,1,0,29,22900.0,5000.0,11842.857142857143,82900.0,7350.0,227900.0,0.0,2053028.0
2025-04-02,Jajan & Nongkrong,5000.0,1.0,5000.0,2,2,4,2025,14,2025-04,0,1,0,0,28,0.0,5000.0,11128.57142857143,77900.0,6992.857142857143,207900.0,0.0,90500.0
2025-04-03,Jajan & Nongkrong,5000.0,1.0,5000.0,3,3,4,2025,14,2025-04,0,1,0,0,27,5000.0,5000.0,11128.57142857143,77900.0,7350.0,212900.0,5000.0,107500.0
2025-04-04,Jajan & Nongkrong,5000.0,1.0,5000.0,4,4,4,2025,14,2025-04,0,0,0,0,26,5000.0,5000.0,11128.57142857143,77900.0,7707.142857142857,212900.0,10000.0,166500.0
2025-04-05,Jajan & Nongkrong,5000.0,1.0,5000.0,5,5,4,2025,14,2025-04,1,0,0,0,25,5000.0,5000.0,11128.57142857143,77900.0,8064.285714285715,212900.0,15000.0,110400.0
2025-04-06,Jajan & Nongkrong,5000.0,1.0,5000.0,6,6,4,2025,14,2025-04,1,0,0,0,24,5000.0,35000.0,11128.57142857143,77900.0,8064.285714285715,212900.0,20000.0,90500.0
2025-04-07,Jajan & Nongkrong,5000.0,1.0,5000.0,0,7,4,2025,15,2025-04,0,0,0,0,23,5000.0,22900.0,6842.857142857143,47900.0,8064.285714285715,190400.0,25000.0,109400.0
2025-04-08,Jajan & Nongkrong,5000.0,1.0,5000.0,1,8,4,2025,15,2025-04,0,0,0,0,22,5000.0,0.0,4285.714285714285,30000.0,8064.285714285715,190400.0,30000.0,109100.0
2025-04-09,Jajan & Nongkrong,5000.0,1.0,5000.0,2,9,4,2025,15,2025-04,0,0,0,0,21,5000.0,5000.0,5000.0,35000.0,8064.285714285715,190400.0,35000.0,106500.0
2025-04-10,Jajan & Nongkrong,15000.0,2.0,7500.0,3,10,4,2025,15,2025-04,0,0,0,0,20,5000.0,5000.0,5000.0,35000.0,8064.285714285715,190400.0,40000.0,203000.0
2025-04-11,Jajan & Nongkrong,0.0,0.0,0.0,4,11,4,2025,15,2025-04,0,0,0,0,19,15000.0,5000.0,6428.571428571428,45000.0,8778.57142857143,200400.0,55000.0,310500.0
