date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,daily_total_amount,category_share_of_day,day_of_week,day_of_month,month,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,month_to_date_amount_before_today
2025-02-20,Tagihan & Kewajiban,0.0,0.0,0.0,149700.0,0.0,3,20,2,8,2025-02,0,0,0,0,8,0.0,0.0,0.0,0.0,1596267.0
2025-02-21,Tagihan & Kewajiban,0.0,0.0,0.0,104700.0,0.0,4,21,2,8,2025-02,0,0,0,0,7,0.0,0.0,0.0,0.0,1596267.0
2025-02-22,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,22,2,8,2025-02,1,0,0,0,6,0.0,0.0,0.0,0.0,1596267.0
2025-02-23,Tagihan & Kewajiban,0.0,0.0,0.0,134200.0,0.0,6,23,2,8,2025-02,1,0,0,0,5,0.0,0.0,0.0,0.0,1596267.0
2025-02-24,Tagihan & Kewajiban,0.0,0.0,0.0,112000.0,0.0,0,24,2,9,2025-02,0,0,0,0,4,0.0,0.0,0.0,0.0,1596267.0
2025-02-25,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,25,2,9,2025-02,0,0,0,0,3,0.0,0.0,0.0,0.0,1596267.0
2025-02-26,Tagihan & Kewajiban,0.0,0.0,0.0,159700.0,0.0,2,26,2,9,2025-02,0,0,0,0,2,0.0,0.0,0.0,0.0,1596267.0
2025-02-27,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,27,2,9,2025-02,0,0,0,0,1,0.0,0.0,0.0,0.0,1596267.0
2025-02-28,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,28,2,9,2025-02,0,0,0,1,0,0.0,0.0,0.0,0.0,1596267.0
2025-03-01,Tagihan & Kewajiban,1596267.0,2.0,798133.5,1693067.0,0.9428256530899249,5,1,3,9,2025-03,1,1,1,0,30,0.0,0.0,0.0,0.0,0.0
2025-03-02,Tagihan & Kewajiban,0.0,0.0,0.0,378700.0,0.0,6,2,3,9,2025-03,1,1,0,0,29,1596267.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-03-03,Tagihan & Kewajiban,0.0,0.0,0.0,97500.0,0.0,0,3,3,10,2025-03,0,1,0,0,28,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-03-04,Tagihan & Kewajiban,0.0,0.0,0.0,106300.0,0.0,1,4,3,10,2025-03,0,0,0,0,27,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-03-05,Tagihan & Kewajiban,0.0,0.0,0.0,117800.0,0.0,2,5,3,10,2025-03,0,0,0,0,26,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-03-06,Tagihan & Kewajiban,0.0,0.0,0.0,94400.0,0.0,3,6,3,10,2025-03,0,0,0,0,25,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-03-07,Tagihan & Kewajiban,0.0,0.0,0.0,115800.0,0.0,4,7,3,10,2025-03,0,0,0,0,24,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-03-08,Tagihan & Kewajiban,0.0,0.0,0.0,99700.0,0.0,5,8,3,10,2025-03,1,0,0,0,23,0.0,1596267.0,228038.14285714287,1596267.0,1596267.0
2025-03-09,Tagihan & Kewajiban,0.0,0.0,0.0,116000.0,0.0,6,9,3,10,2025-03,1,0,0,0,22,0.0,0.0,0.0,0.0,1596267.0
2025-03-10,Tagihan & Kewajiban,0.0,0.0,0.0,104800.0,0.0,0,10,3,11,2025-03,0,0,0,0,21,0.0,0.0,0.0,0.0,1596267.0
2025-03-11,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,11,3,11,2025-03,0,0,0,0,20,0.0,0.0,0.0,0.0,1596267.0
2025-03-12,Tagihan & Kewajiban,0.0,0.0,0.0,113700.0,0.0,2,12,3,11,2025-03,0,0,0,0,19,0.0,0.0,0.0,0.0,1596267.0
2025-03-13,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,13,3,11,2025-03,0,0,0,0,18,0.0,0.0,0.0,0.0,1596267.0
2025-03-14,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,14,3,11,2025-03,0,0,0,0,17,0.0,0.0,0.0,0.0,1596267.0
2025-03-15,Tagihan & Kewajiban,0.0,0.0,0.0,97700.0,0.0,5,15,3,11,2025-03,1,0,0,0,16,0.0,0.0,0.0,0.0,1596267.0
2025-03-16,Tagihan & Kewajiban,0.0,0.0,0.0,118700.0,0.0,6,16,3,11,2025-03,1,0,0,0,15,0.0,0.0,0.0,0.0,1596267.0
2025-03-17,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,17,3,12,2025-03,0,0,0,0,14,0.0,0.0,0.0,0.0,1596267.0
2025-03-18,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,18,3,12,2025-03,0,0,0,0,13,0.0,0.0,0.0,0.0,1596267.0
2025-03-19,Tagihan & Kewajiban,0.0,0.0,0.0,118800.0,0.0,2,19,3,12,2025-03,0,0,0,0,12,0.0,0.0,0.0,0.0,1596267.0
2025-03-20,Tagihan & Kewajiban,0.0,0.0,0.0,108200.0,0.0,3,20,3,12,2025-03,0,0,0,0,11,0.0,0.0,0.0,0.0,1596267.0
2025-03-21,Tagihan & Kewajiban,0.0,0.0,0.0,111300.0,0.0,4,21,3,12,2025-03,0,0,0,0,10,0.0,0.0,0.0,0.0,1596267.0
2025-03-22,Tagihan & Kewajiban,0.0,0.0,0.0,127700.0,0.0,5,22,3,12,2025-03,1,0,0,0,9,0.0,0.0,0.0,0.0,1596267.0
2025-03-23,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,23,3,12,2025-03,1,0,0,0,8,0.0,0.0,0.0,0.0,1596267.0
2025-03-24,Tagihan & Kewajiban,0.0,0.0,0.0,164300.0,0.0,0,24,3,13,2025-03,0,0,0,0,7,0.0,0.0,0.0,0.0,1596267.0
2025-03-25,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,25,3,13,2025-03,0,0,0,0,6,0.0,0.0,0.0,0.0,1596267.0
2025-03-26,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,26,3,13,2025-03,0,0,0,0,5,0.0,0.0,0.0,0.0,1596267.0
2025-03-27,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,27,3,13,2025-03,0,0,0,0,4,0.0,0.0,0.0,0.0,1596267.0
2025-03-28,Tagihan & Kewajiban,0.0,0.0,0.0,104400.0,0.0,4,28,3,13,2025-03,0,0,0,0,3,0.0,0.0,0.0,0.0,1596267.0
2025-03-29,Tagihan & Kewajiban,0.0,0.0,0.0,101500.0,0.0,5,29,3,13,2025-03,1,0,0,0,2,0.0,0.0,0.0,0.0,1596267.0
2025-03-30,Tagihan & Kewajiban,0.0,0.0,0.0,108300.0,0.0,6,30,3,13,2025-03,1,0,0,0,1,0.0,0.0,0.0,0.0,1596267.0
2025-03-31,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,31,3,14,2025-03,0,0,0,1,0,0.0,0.0,0.0,0.0,1596267.0
2025-04-01,Tagihan & Kewajiban,1596267.0,2.0,798133.5,1698567.0,0.9397727613923973,1,1,4,14,2025-04,0,1,1,0,29,0.0,0.0,0.0,0.0,0.0
2025-04-02,Tagihan & Kewajiban,0.0,0.0,0.0,272500.0,0.0,2,2,4,14,2025-04,0,1,0,0,28,1596267.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-04-03,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,3,4,14,2025-04,0,1,0,0,27,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-04-04,Tagihan & Kewajiban,0.0,0.0,0.0,131100.0,0.0,4,4,4,14,2025-04,0,0,0,0,26,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-04-05,Tagihan & Kewajiban,0.0,0.0,0.0,210700.0,0.0,5,5,4,14,2025-04,1,0,0,0,25,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-04-06,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,6,4,14,2025-04,1,0,0,0,24,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-04-07,Tagihan & Kewajiban,0.0,0.0,0.0,138700.0,0.0,0,7,4,15,2025-04,0,0,0,0,23,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-04-08,Tagihan & Kewajiban,0.0,0.0,0.0,103300.0,0.0,1,8,4,15,2025-04,0,0,0,0,22,0.0,1596267.0,228038.14285714287,1596267.0,1596267.0
2025-04-09,Tagihan & Kewajiban,0.0,0.0,0.0,137700.0,0.0,2,9,4,15,2025-04,0,0,0,0,21,0.0,0.0,0.0,0.0,1596267.0
2025-04-10,Tagihan & Kewajiban,0.0,0.0,0.0,118300.0,0.0,3,10,4,15,2025-04,0,0,0,0,20,0.0,0.0,0.0,0.0,1596267.0
2025-04-11,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,11,4,15,2025-04,0,0,0,0,19,0.0,0.0,0.0,0.0,1596267.0
2025-04-12,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,12,4,15,2025-04,1,0,0,0,18,0.0,0.0,0.0,0.0,1596267.0
2025-04-13,Tagihan & Kewajiban,0.0,0.0,0.0,163300.0,0.0,6,13,4,15,2025-04,1,0,0,0,17,0.0,0.0,0.0,0.0,1596267.0
2025-04-14,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,14,4,16,2025-04,0,0,0,0,16,0.0,0.0,0.0,0.0,1596267.0
2025-04-15,Tagihan & Kewajiban,0.0,0.0,0.0,96300.0,0.0,1,15,4,16,2025-04,0,0,0,0,15,0.0,0.0,0.0,0.0,1596267.0
2025-04-16,Tagihan & Kewajiban,0.0,0.0,0.0,108600.0,0.0,2,16,4,16,2025-04,0,0,0,0,14,0.0,0.0,0.0,0.0,1596267.0
2025-04-17,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,17,4,16,2025-04,0,0,0,0,13,0.0,0.0,0.0,0.0,1596267.0
2025-04-18,Tagihan & Kewajiban,0.0,0.0,0.0,103700.0,0.0,4,18,4,16,2025-04,0,0,0,0,12,0.0,0.0,0.0,0.0,1596267.0
2025-04-19,Tagihan & Kewajiban,0.0,0.0,0.0,177700.0,0.0,5,19,4,16,2025-04,1,0,0,0,11,0.0,0.0,0.0,0.0,1596267.0
2025-04-20,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,20,4,16,2025-04,1,0,0,0,10,0.0,0.0,0.0,0.0,1596267.0
2025-04-21,Tagihan & Kewajiban,0.0,0.0,0.0,110700.0,0.0,0,21,4,17,2025-04,0,0,0,0,9,0.0,0.0,0.0,0.0,1596267.0
2025-04-22,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,22,4,17,2025-04,0,0,0,0,8,0.0,0.0,0.0,0.0,1596267.0
2025-04-23,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,23,4,17,2025-04,0,0,0,0,7,0.0,0.0,0.0,0.0,1596267.0
2025-04-24,Tagihan & Kewajiban,0.0,0.0,0.0,98800.0,0.0,3,24,4,17,2025-04,0,0,0,0,6,0.0,0.0,0.0,0.0,1596267.0
2025-04-25,Tagihan & Kewajiban,0.0,0.0,0.0,101100.0,0.0,4,25,4,17,2025-04,0,0,0,0,5,0.0,0.0,0.0,0.0,1596267.0
2025-04-26,Tagihan & Kewajiban,0.0,0.0,0.0,102300.0,0.0,5,26,4,17,2025-04,1,0,0,0,4,0.0,0.0,0.0,0.0,1596267.0
2025-04-27,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,27,4,17,2025-04,1,0,0,0,3,0.0,0.0,0.0,0.0,1596267.0
2025-04-28,Tagihan & Kewajiban,0.0,0.0,0.0,103000.0,0.0,0,28,4,18,2025-04,0,0,0,0,2,0.0,0.0,0.0,0.0,1596267.0
2025-04-29,Tagihan & Kewajiban,0.0,0.0,0.0,109700.0,0.0,1,29,4,18,2025-04,0,0,0,0,1,0.0,0.0,0.0,0.0,1596267.0
2025-04-30,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,30,4,18,2025-04,0,0,0,1,0,0.0,0.0,0.0,0.0,1596267.0
2025-05-01,Tagihan & Kewajiban,1596267.0,2.0,798133.5,1744867.0,0.9148359158606358,3,1,5,18,2025-05,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0
2025-05-02,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,2,5,18,2025-05,0,1,0,0,29,1596267.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-05-03,Tagihan & Kewajiban,0.0,0.0,0.0,103700.0,0.0,5,3,5,18,2025-05,1,1,0,0,28,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-05-04,Tagihan & Kewajiban,0.0,0.0,0.0,117700.0,0.0,6,4,5,18,2025-05,1,0,0,0,27,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-05-05,Tagihan & Kewajiban,0.0,0.0,0.0,198800.0,0.0,0,5,5,19,2025-05,0,0,0,0,26,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-05-06,Tagihan & Kewajiban,0.0,0.0,0.0,112500.0,0.0,1,6,5,19,2025-05,0,0,0,0,25,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-05-07,Tagihan & Kewajiban,0.0,0.0,0.0,133800.0,0.0,2,7,5,19,2025-05,0,0,0,0,24,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-05-08,Tagihan & Kewajiban,0.0,0.0,0.0,156200.0,0.0,3,8,5,19,2025-05,0,0,0,0,23,0.0,1596267.0,228038.14285714287,1596267.0,1596267.0
2025-05-09,Tagihan & Kewajiban,0.0,0.0,0.0,100900.0,0.0,4,9,5,19,2025-05,0,0,0,0,22,0.0,0.0,0.0,0.0,1596267.0
2025-05-10,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,10,5,19,2025-05,1,0,0,0,21,0.0,0.0,0.0,0.0,1596267.0
2025-05-11,Tagihan & Kewajiban,0.0,0.0,0.0,110300.0,0.0,6,11,5,19,2025-05,1,0,0,0,20,0.0,0.0,0.0,0.0,1596267.0
2025-05-12,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,12,5,20,2025-05,0,0,0,0,19,0.0,0.0,0.0,0.0,1596267.0
2025-05-13,Tagihan & Kewajiban,0.0,0.0,0.0,114600.0,0.0,1,13,5,20,2025-05,0,0,0,0,18,0.0,0.0,0.0,0.0,1596267.0
2025-05-14,Tagihan & Kewajiban,0.0,0.0,0.0,129700.0,0.0,2,14,5,20,2025-05,0,0,0,0,17,0.0,0.0,0.0,0.0,1596267.0
2025-05-15,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,15,5,20,2025-05,0,0,0,0,16,0.0,0.0,0.0,0.0,1596267.0
2025-05-16,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,16,5,20,2025-05,0,0,0,0,15,0.0,0.0,0.0,0.0,1596267.0
2025-05-17,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,17,5,20,2025-05,1,0,0,0,14,0.0,0.0,0.0,0.0,1596267.0
2025-05-18,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,18,5,20,2025-05,1,0,0,0,13,0.0,0.0,0.0,0.0,1596267.0
2025-05-19,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,19,5,21,2025-05,0,0,0,0,12,0.0,0.0,0.0,0.0,1596267.0
2025-05-20,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,20,5,21,2025-05,0,0,0,0,11,0.0,0.0,0.0,0.0,1596267.0
2025-05-21,Tagihan & Kewajiban,0.0,0.0,0.0,118700.0,0.0,2,21,5,21,2025-05,0,0,0,0,10,0.0,0.0,0.0,0.0,1596267.0
2025-05-22,Tagihan & Kewajiban,0.0,0.0,0.0,106700.0,0.0,3,22,5,21,2025-05,0,0,0,0,9,0.0,0.0,0.0,0.0,1596267.0
2025-05-23,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,23,5,21,2025-05,0,0,0,0,8,0.0,0.0,0.0,0.0,1596267.0
2025-05-24,Tagihan & Kewajiban,0.0,0.0,0.0,107700.0,0.0,5,24,5,21,2025-05,1,0,0,0,7,0.0,0.0,0.0,0.0,1596267.0
2025-05-25,Tagihan & Kewajiban,0.0,0.0,0.0,94800.0,0.0,6,25,5,21,2025-05,1,0,0,0,6,0.0,0.0,0.0,0.0,1596267.0
2025-05-26,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,26,5,22,2025-05,0,0,0,0,5,0.0,0.0,0.0,0.0,1596267.0
2025-05-27,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,27,5,22,2025-05,0,0,0,0,4,0.0,0.0,0.0,0.0,1596267.0
2025-05-28,Tagihan & Kewajiban,0.0,0.0,0.0,98700.0,0.0,2,28,5,22,2025-05,0,0,0,0,3,0.0,0.0,0.0,0.0,1596267.0
2025-05-29,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,29,5,22,2025-05,0,0,0,0,2,0.0,0.0,0.0,0.0,1596267.0
2025-05-30,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,30,5,22,2025-05,0,0,0,0,1,0.0,0.0,0.0,0.0,1596267.0
2025-05-31,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,31,5,22,2025-05,1,0,0,1,0,0.0,0.0,0.0,0.0,1596267.0
2025-06-01,Tagihan & Kewajiban,1596267.0,2.0,798133.5,1830367.0,0.8721021521913365,6,1,6,22,2025-06,1,1,1,0,29,0.0,0.0,0.0,0.0,0.0
2025-06-02,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,2,6,23,2025-06,0,1,0,0,28,1596267.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-06-03,Tagihan & Kewajiban,0.0,0.0,0.0,121200.0,0.0,1,3,6,23,2025-06,0,1,0,0,27,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-06-04,Tagihan & Kewajiban,0.0,0.0,0.0,109300.0,0.0,2,4,6,23,2025-06,0,0,0,0,26,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-06-05,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,5,6,23,2025-06,0,0,0,0,25,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-06-06,Tagihan & Kewajiban,0.0,0.0,0.0,106900.0,0.0,4,6,6,23,2025-06,0,0,0,0,24,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-06-07,Tagihan & Kewajiban,0.0,0.0,0.0,96700.0,0.0,5,7,6,23,2025-06,1,0,0,0,23,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-06-08,Tagihan & Kewajiban,0.0,0.0,0.0,125800.0,0.0,6,8,6,23,2025-06,1,0,0,0,22,0.0,1596267.0,228038.14285714287,1596267.0,1596267.0
2025-06-09,Tagihan & Kewajiban,0.0,0.0,0.0,103500.0,0.0,0,9,6,24,2025-06,0,0,0,0,21,0.0,0.0,0.0,0.0,1596267.0
2025-06-10,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,10,6,24,2025-06,0,0,0,0,20,0.0,0.0,0.0,0.0,1596267.0
2025-06-11,Tagihan & Kewajiban,0.0,0.0,0.0,147400.0,0.0,2,11,6,24,2025-06,0,0,0,0,19,0.0,0.0,0.0,0.0,1596267.0
2025-06-12,Tagihan & Kewajiban,0.0,0.0,0.0,113700.0,0.0,3,12,6,24,2025-06,0,0,0,0,18,0.0,0.0,0.0,0.0,1596267.0
2025-06-13,Tagihan & Kewajiban,0.0,0.0,0.0,123500.0,0.0,4,13,6,24,2025-06,0,0,0,0,17,0.0,0.0,0.0,0.0,1596267.0
2025-06-14,Tagihan & Kewajiban,0.0,0.0,0.0,107700.0,0.0,5,14,6,24,2025-06,1,0,0,0,16,0.0,0.0,0.0,0.0,1596267.0
2025-06-15,Tagihan & Kewajiban,0.0,0.0,0.0,133800.0,0.0,6,15,6,24,2025-06,1,0,0,0,15,0.0,0.0,0.0,0.0,1596267.0
2025-06-16,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,16,6,25,2025-06,0,0,0,0,14,0.0,0.0,0.0,0.0,1596267.0
2025-06-17,Tagihan & Kewajiban,0.0,0.0,0.0,100700.0,0.0,1,17,6,25,2025-06,0,0,0,0,13,0.0,0.0,0.0,0.0,1596267.0
2025-06-18,Tagihan & Kewajiban,0.0,0.0,0.0,106300.0,0.0,2,18,6,25,2025-06,0,0,0,0,12,0.0,0.0,0.0,0.0,1596267.0
2025-06-19,Tagihan & Kewajiban,0.0,0.0,0.0,149100.0,0.0,3,19,6,25,2025-06,0,0,0,0,11,0.0,0.0,0.0,0.0,1596267.0
2025-06-20,Tagihan & Kewajiban,0.0,0.0,0.0,132000.0,0.0,4,20,6,25,2025-06,0,0,0,0,10,0.0,0.0,0.0,0.0,1596267.0
2025-06-21,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,21,6,25,2025-06,1,0,0,0,9,0.0,0.0,0.0,0.0,1596267.0
2025-06-22,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,22,6,25,2025-06,1,0,0,0,8,0.0,0.0,0.0,0.0,1596267.0
2025-06-23,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,23,6,26,2025-06,0,0,0,0,7,0.0,0.0,0.0,0.0,1596267.0
2025-06-24,Tagihan & Kewajiban,0.0,0.0,0.0,97700.0,0.0,1,24,6,26,2025-06,0,0,0,0,6,0.0,0.0,0.0,0.0,1596267.0
2025-06-25,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,25,6,26,2025-06,0,0,0,0,5,0.0,0.0,0.0,0.0,1596267.0
2025-06-26,Tagihan & Kewajiban,0.0,0.0,0.0,124700.0,0.0,3,26,6,26,2025-06,0,0,0,0,4,0.0,0.0,0.0,0.0,1596267.0
2025-06-27,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,27,6,26,2025-06,0,0,0,0,3,0.0,0.0,0.0,0.0,1596267.0
2025-06-28,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,28,6,26,2025-06,1,0,0,0,2,0.0,0.0,0.0,0.0,1596267.0
2025-06-29,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,29,6,26,2025-06,1,0,0,0,1,0.0,0.0,0.0,0.0,1596267.0
2025-01-01,Transportasi & Rutinitas,19200.0,2.0,9600.0,1685067.0,0.011394205690337536,2,1,1,1,2025-01,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0
2025-01-02,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,3,2,1,1,2025-01,0,1,0,0,29,19200.0,0.0,19200.0,19200.0,19200.0
2025-01-03,Transportasi & Rutinitas,19200.0,2.0,9600.0,109800.0,0.17486338797814208,4,3,1,1,2025-01,0,1,0,0,28,19200.0,0.0,19200.0,38400.0,38400.0
2025-01-04,Transportasi & Rutinitas,19200.0,2.0,9600.0,102700.0,0.186952288218111,5,4,1,1,2025-01,1,0,0,0,27,19200.0,0.0,19200.0,57600.0,57600.0
2025-01-05,Transportasi & Rutinitas,19200.0,2.0,9600.0,114500.0,0.16768558951965065,6,5,1,1,2025-01,1,0,0,0,26,19200.0,0.0,19200.0,76800.0,76800.0
2025-01-06,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,0,6,1,2,2025-01,0,0,0,0,25,19200.0,0.0,19200.0,96000.0,96000.0
2025-01-07,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,1,7,1,2,2025-01,0,0,0,0,24,19200.0,0.0,19200.0,115200.0,115200.0
2025-01-08,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,2,8,1,2,2025-01,0,0,0,0,23,19200.0,19200.0,19200.0,134400.0,134400.0
2025-01-09,Transportasi & Rutinitas,19200.0,2.0,9600.0,98700.0,0.1945288753799392,3,9,1,2,2025-01,0,0,0,0,22,19200.0,19200.0,19200.0,134400.0,153600.0
2025-01-10,Transportasi & Rutinitas,19200.0,2.0,9600.0,126700.0,0.1515390686661405,4,10,1,2,2025-01,0,0,0,0,21,19200.0,19200.0,19200.0,134400.0,172800.0
2025-01-11,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,5,11,1,2,2025-01,1,0,0,0,20,19200.0,19200.0,19200.0,134400.0,192000.0
2025-01-12,Transportasi & Rutinitas,19200.0,2.0,9600.0,115000.0,0.16695652173913045,6,12,1,2,2025-01,1,0,0,0,19,19200.0,19200.0,19200.0,134400.0,211200.0
2025-01-13,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,0,13,1,3,2025-01,0,0,0,0,18,19200.0,19200.0,19200.0,134400.0,230400.0
2025-01-14,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,1,14,1,3,2025-01,0,0,0,0,17,19200.0,19200.0,19200.0,134400.0,249600.0
2025-01-15,Transportasi & Rutinitas,19200.0,2.0,9600.0,103700.0,0.18514946962391515,2,15,1,3,2025-01,0,0,0,0,16,19200.0,19200.0,19200.0,134400.0,268800.0
2025-01-16,Transportasi & Rutinitas,19200.0,2.0,9600.0,97700.0,0.19651995905834185,3,16,1,3,2025-01,0,0,0,0,15,19200.0,19200.0,19200.0,134400.0,288000.0
2025-01-17,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,4,17,1,3,2025-01,0,0,0,0,14,19200.0,19200.0,19200.0,134400.0,307200.0
2025-01-18,Transportasi & Rutinitas,19200.0,2.0,9600.0,127800.0,0.15023474178403756,5,18,1,3,2025-01,1,0,0,0,13,19200.0,19200.0,19200.0,134400.0,326400.0
2025-01-19,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,6,19,1,3,2025-01,1,0,0,0,12,19200.0,19200.0,19200.0,134400.0,345600.0
2025-01-20,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,0,20,1,4,2025-01,0,0,0,0,11,19200.0,19200.0,19200.0,134400.0,364800.0
2025-01-21,Transportasi & Rutinitas,19200.0,2.0,9600.0,105800.0,0.18147448015122875,1,21,1,4,2025-01,0,0,0,0,10,19200.0,19200.0,19200.0,134400.0,384000.0
2025-01-22,Transportasi & Rutinitas,19200.0,2.0,9600.0,114300.0,0.1679790026246719,2,22,1,4,2025-01,0,0,0,0,9,19200.0,19200.0,19200.0,134400.0,403200.0
2025-01-23,Transportasi & Rutinitas,19200.0,2.0,9600.0,108700.0,0.1766329346826127,3,23,1,4,2025-01,0,0,0,0,8,19200.0,19200.0,19200.0,134400.0,422400.0
2025-01-24,Transportasi & Rutinitas,19200.0,2.0,9600.0,88800.0,0.21621621621621623,4,24,1,4,2025-01,0,0,0,0,7,19200.0,19200.0,19200.0,134400.0,441600.0
2025-01-25,Transportasi & Rutinitas,19200.0,2.0,9600.0,140700.0,0.13646055437100213,5,25,1,4,2025-01,1,0,0,0,6,19200.0,19200.0,19200.0,134400.0,460800.0
