source,raw_category,raw_subcategory,product_name_raw,price,product_clean,price_missing,has_price,Master_Category,Macro_Category,raw_category_refined,drop_reason
alfagift,minuman,minuman ringan,Extra Joss Ultimate Minuman Energi Kaleng 250 ml,7000.0,extra joss ultimate minuman energi kaleng 250 ml,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Kara Nata De Coco 1 kg,21100.0,kara nata de coco 1 kg,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Inaco Nata de Coco dalam Sirup Rasa Vanila 1 kg,17500.0,inaco nata de coco dalam sirup rasa vanila 1 kg,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Inaco Nata de Coco Crispy Potongan Besar 1 kg,19300.0,inaco nata de coco crispy potongan besar 1 kg,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Kratingdaeng Super Minuman Energi Botol 150 ml,7500.0,kratingdaeng super minuman energi botol 150 ml,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Wong Coco Dugan Nata De Coco Rasa Cocopandan 1 kg,21000.0,wong coco dugan nata de coco rasa cocopandan 1 kg,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Wong Coco Aloe Vera Minuman Lidah Buaya Rasa Lemon Bucket 1 kg,20000.0,wong coco aloe vera minuman lidah buaya rasa lemon bucket 1 kg,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Kratingdaeng Minuman Energi Botol 150 ml,6700.0,kratingdaeng minuman energi botol 150 ml,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Kara Nata de Coco Kemasan Ember 1 kg,18900.0,kara nata de coco kemasan ember 1 kg,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,produk olahan susu,Mujigae Extra Creamy Susu Cair Rasa Pisang 250 ml,10900.0,mujigae extra creamy susu cair rasa pisang 250 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Indomilk Kids Susu UHT Full Cream Tanpa Tambahan Gula Kotak 40 x 115 ml - Karton,105900.0,indomilk kids susu uht full cream tanpa tambahan gula kotak 40 x 115 ml - karton,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Minuman Yogurt Tanpa Gula Tambahan Stroberi & Mangga 240 ml,7600.0,cimory minuman yogurt tanpa gula tambahan stroberi & mangga 240 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Minuman Yogurt Tanpa Gula Tambahan Blueberry 240 ml,7600.0,cimory minuman yogurt tanpa gula tambahan blueberry 240 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Susu UHT Tanpa Gula Tambahan Cokelat 225 ml,7500.0,cimory susu uht tanpa gula tambahan cokelat 225 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Susu UHT Tanpa Gula Tambahan Matcha 225 ml,7500.0,cimory susu uht tanpa gula tambahan matcha 225 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Minuman Yogurt Tanpa Gula Tambahan Stroberi 240 ml,7600.0,cimory minuman yogurt tanpa gula tambahan stroberi 240 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Susu UHT Tanpa Gula Tambahan Almond 225 ml,7500.0,cimory susu uht tanpa gula tambahan almond 225 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Minuman Yogurt Tanpa Gula Tambahan Tropical Fruits 240 ml,7600.0,cimory minuman yogurt tanpa gula tambahan tropical fruits 240 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Cimory Susu UHT Tanpa Gula Tambahan Marie Biscuit 225 ml,7500.0,cimory susu uht tanpa gula tambahan marie biscuit 225 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,Indomilk Kids Susu UHT Full Cream Tanpa Tambahan Gula Kotak 115 ml,3400.0,indomilk kids susu uht full cream tanpa tambahan gula kotak 115 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,HiLo Active Susu Bubuk Tinggi Kalsium Cokelat 1 kg,150000.0,hilo active susu bubuk tinggi kalsium cokelat 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,produk olahan susu,HiLo Teen Susu Bubuk Cokelat 1 kg,179000.0,hilo teen susu bubuk cokelat 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,minuman instan,Good Day Kopi Freeze Hazelnut Macchiato Sachet 5 x 30 g,15200.0,good day kopi freeze hazelnut macchiato sachet 5 x 30 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,minuman instan,Tropicana Slim Minuman Cokelat Serbuk Instan Jeruk 4 x 15 gr,21000.0,tropicana slim minuman cokelat serbuk instan jeruk 4 x 15 gr,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,So Good Sosis Jepang Keju Saus Pedas 55 g,9100.0,so good sosis jepang keju saus pedas 55 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Fried Chicken Sambal Matah,,bean spot fried chicken sambal matah,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Combo Nasi Ayam Dada / Paha Atas Sambal Matah,,bean spot combo nasi ayam dada / paha atas sambal matah,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Combo Nasi Ayam Dada / Paha Atas Sambal Bawang,,bean spot combo nasi ayam dada / paha atas sambal bawang,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Paket Nasi Ayam Kalasan Sambal Bawang,,bean spot paket nasi ayam kalasan sambal bawang,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Paket Nasi Ayam Kalasan Sambal Matah,,bean spot paket nasi ayam kalasan sambal matah,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Fried Chicken Sambal Bawang,,bean spot fried chicken sambal bawang,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Paket Nasi Ayam Sambal Matah,,bean spot paket nasi ayam sambal matah,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Paket Nasi Ayam Sambal Bawang,,bean spot paket nasi ayam sambal bawang,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Fiesta Ready to Go Bakso Daging Ayam Saus Barbekiu 60 g,8900.0,fiesta ready to go bakso daging ayam saus barbekiu 60 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Sozzis Fill-O Sosis Siap Makan Ayam Saus Keju 45 g,4100.0,sozzis fill-o sosis siap makan ayam saus keju 45 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,So Good Sosis Jepang Saus Pedas 55 g,9400.0,so good sosis jepang saus pedas 55 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Combo Nasi Ayam Penyet Opor Dada/Paha Atas Sambal Matah,,bean spot combo nasi ayam penyet opor dada/paha atas sambal matah,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Combo Nasi Ayam Penyet Opor Dada/Paha Atas Sambal Bawang,,bean spot combo nasi ayam penyet opor dada/paha atas sambal bawang,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Combo Nasi Ayam Penyet Opor Sayap/Paha Bawah Sambal Bawang,,bean spot combo nasi ayam penyet opor sayap/paha bawah sambal bawang,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Bean Spot Combo Nasi Ayam Penyet Opor Sayap/Paha Bawah Sambal Matah,,bean spot combo nasi ayam penyet opor sayap/paha bawah sambal matah,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Nasgul Nasi Gulung Siap Makan Beef Bulgogi 80 gr,13900.0,nasgul nasi gulung siap makan beef bulgogi 80 gr,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan siap saji,Nasgul Nasi Gulung Siap Makan Sambal Teri 80 g,13900.0,nasgul nasi gulung siap makan sambal teri 80 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan segar,Buah Naga Merah 0.9-1.1 kg,,buah naga merah 0.9-1.1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan segar,Buah Pepaya California 1-1.5 kg,,buah pepaya california 1-1.5 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan segar,Buah Semangka Merah 3-4 kg,,buah semangka merah 3-4 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan segar,Buah Jeruk Sunkist Navel 0.9-1.1 kg,,buah jeruk sunkist navel 0.9-1.1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan segar,Kentang Dieng AB 0.9-1 kg,,kentang dieng ab 0.9-1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan segar,Mangga Harum Manis 0.9-1.1 kg,,mangga harum manis 0.9-1.1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan beku,Golden Farm Kentang Goreng Shoestring 1 kg,,golden farm kentang goreng shoestring 1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan beku,So Good Paha & Dada Ayam Siap Olah 1 kg,,so good paha & dada ayam siap olah 1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,es krim,Wall's Es Krim 3 in 1 Extra Creamy Neopolitana 350 ml,25000.0,wall s es krim 3 in 1 extra creamy neopolitana 350 ml,False,True,Jajan & Nongkrong,WANTS,ice cream,bad_product_name
alfagift,produk segar & beku,makanan kemasan,Botan Sarden Mackerel Saus Tomat Kaleng 425 g,42500.0,botan sarden mackerel saus tomat kaleng 425 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,ABC Sarden Saus Tomat 425 g,29500.0,abc sarden saus tomat 425 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,ABC Sarden Saus Ekstra Pedas 425 g,29500.0,abc sarden saus ekstra pedas 425 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,ABC Sarden Saus Cabai 425 g,29500.0,abc sarden saus cabai 425 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,ABC Sarden Saus Ekstra Pedas 155 g,10900.0,abc sarden saus ekstra pedas 155 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,ABC Sarden Saus Cabai 155 g,10900.0,abc sarden saus cabai 155 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,Botan Sarden Saus Tomat Kaleng 155 g,11400.0,botan sarden saus tomat kaleng 155 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,Botan Sarden Mackerel Saus Tomat Kaleng 155 g,15900.0,botan sarden mackerel saus tomat kaleng 155 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,Fiesta Seafood Makarel Saus Cabai Kaleng 425 g,23500.0,fiesta seafood makarel saus cabai kaleng 425 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,TKS Ikan Tuna Sambal Rica-Rica 180 g,,tks ikan tuna sambal rica-rica 180 g,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,TKS Ikan Tuna Sambal Woku 180 g,,tks ikan tuna sambal woku 180 g,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,Fiesta Seafood Sarden Saus Cabai Kaleng 155 g,10700.0,fiesta seafood sarden saus cabai kaleng 155 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,produk segar & beku,makanan kemasan,Sunpride Tropical Fruit Salad Buah Kaleng dalam Sirup 825 gr,19900.0,sunpride tropical fruit salad buah kaleng dalam sirup 825 gr,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,personal care,perawatan tubuh,Vaseline Healthy Bright UV Extra Brightening Lotion Pelembap Tubuh GlutaGlow 100 ml,21900.0,vaseline healthy bright uv extra brightening lotion pelembap tubuh glutaglow 100 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Vaseline Healthy Bright UV Extra Brightening Lotion Pelembap Tubuh GlutaGlow 200 ml,35500.0,vaseline healthy bright uv extra brightening lotion pelembap tubuh glutaglow 200 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Lady Speed Deodoran Stik Wild Freesia 45 g,49000.0,lady speed deodoran stik wild freesia 45 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Biore Serum Sabun Mandi Cair Pampering Almond Oil & Freesia 380 ml,28000.0,biore serum sabun mandi cair pampering almond oil & freesia 380 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Lotion Pelembap Tubuh Radiant & Smooth Pump 380 ml,67900.0,nivea extra bright lotion pelembap tubuh radiant & smooth pump 380 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Lotion Pelembap Tubuh Repair & Protect Pump 380 ml,70000.0,nivea extra bright lotion pelembap tubuh repair & protect pump 380 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Azarine BT21 Serum Sunscreen Tubuh SPF 50 Young & Free Tube 100 ml,61900.0,azarine bt21 serum sunscreen tubuh spf 50 young & free tube 100 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Deorex Body Odorizer Spray Extra Whitening 60 ml,69900.0,deorex body odorizer spray extra whitening 60 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright 10 Super Vitamin Serum Pelembap Tubuh SPF 15 320 ml,95000.0,nivea extra bright 10 super vitamin serum pelembap tubuh spf 15 320 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Deodoran Spray Radiant & Smooth 150 ml,57900.0,nivea extra bright deodoran spray radiant & smooth 150 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Men Deodoran Spray Cool Kick Extra Dry 150 ml,57900.0,nivea men deodoran spray cool kick extra dry 150 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Rexona Deodoran Lotion Wanita Free Spirit 45 g,5000.0,rexona deodoran lotion wanita free spirit 45 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Lux Skin Science Sabun Mandi Cair Freesia Fragrance Refill 360 g,29900.0,lux skin science sabun mandi cair freesia fragrance refill 360 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Citra Extra Moist & Bright Lotion Pelembap Tubuh Avocado 210 ml,22900.0,citra extra moist & bright lotion pelembap tubuh avocado 210 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Lotion Pelembap Tubuh Instant Glow 190 ml,40500.0,nivea extra bright lotion pelembap tubuh instant glow 190 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Serum Pelembap Tubuh Vitamin Super C+ SPF 50 170 ml,84500.0,nivea extra bright serum pelembap tubuh vitamin super c+ spf 50 170 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Lotion Pelembap & Pencerah Tubuh Vitamin C & E 180 ml,49500.0,nivea extra bright lotion pelembap & pencerah tubuh vitamin c & e 180 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Rexona Deodoran Roll On Wanita Free Spirit 45 ml,23000.0,rexona deodoran roll on wanita free spirit 45 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Emina UV Water Gel Sunscreen SPF 50 PA++++ 25 ml,38900.0,emina uv water gel sunscreen spf 50 pa++++ 25 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Radiant & Smooth Deodoran Roll On Wanita 50 ml,28400.0,nivea extra bright radiant & smooth deodoran roll on wanita 50 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Serum Pelembap Tubuh SPF 15 Care & Protect Tube 180 ml,24900.0,nivea extra bright serum pelembap tubuh spf 15 care & protect tube 180 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Serum Eksfoliasi Tubuh Vitamin C & AHA 170 ml,42500.0,nivea extra bright serum eksfoliasi tubuh vitamin c & aha 170 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Serum Tubuh Super Vitamin Youth Perfect 170 ml,50500.0,nivea extra bright serum tubuh super vitamin youth perfect 170 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Serum Pelembap Tubuh 10 Super Vitamin SPF 15 170 ml,31900.0,nivea extra bright serum pelembap tubuh 10 super vitamin spf 15 170 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Natur-E Active Beauty Lotion Pelembap Tubuh Protect & Glow / Nourishing Revitalizing 245 ml,28900.0,natur-e active beauty lotion pelembap tubuh protect & glow / nourishing revitalizing 245 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Biore Serum Sabun Mandi Cair Pampering Almond Oil & Freesia 550 ml,65000.0,biore serum sabun mandi cair pampering almond oil & freesia 550 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan tubuh,Nivea Extra Bright Serum Pelembap Tubuh Instant Glow Tube 180 ml,34000.0,nivea extra bright serum pelembap tubuh instant glow tube 180 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Kahf Deodoran Roll On Pria Extra Dry 45 ml,28900.0,kahf deodoran roll on pria extra dry 45 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Nivea Men Extra Bright Pembersih Wajah Scrub Vitamin C & HYA 100 ml,39000.0,nivea men extra bright pembersih wajah scrub vitamin c & hya 100 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Nivea Men Deodoran Roll On Cool Kick Extra Dry 50 ml,25700.0,nivea men deodoran roll on cool kick extra dry 50 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Nivea Men Deodoran Roll On Cool Kick Freezy Green 50 ml,25200.0,nivea men deodoran roll on cool kick freezy green 50 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Nivea Men Extra Bright Foam Pembersih Wajah Pria Mencerahkan 100 ml,44700.0,nivea men extra bright foam pembersih wajah pria mencerahkan 100 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Gillette Flexi 3 Blue Free Fire Alat Cukur 3 pcs,41000.0,gillette flexi 3 blue free fire alat cukur 3 pcs,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Men's Biore Pembersih Wajah Scrub Oil Clear Extra Cool 100 g,36500.0,men s biore pembersih wajah scrub oil clear extra cool 100 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Alfamart Alat Cukur One Piece Buy 2 Get 1 Free,18400.0,alfamart alat cukur one piece buy 2 get 1 free,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan pria,Nivea Men Extra Bright Pembersih Wajah Mud Foam 100 ml,44900.0,nivea men extra bright pembersih wajah mud foam 100 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,Makarizo Hair Energy Fibertherapy Masker Rambut Royal Jelly Extract 30 g,9500.0,makarizo hair energy fibertherapy masker rambut royal jelly extract 30 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,Makarizo Hair Energy Fibertherapy Masker Rambut Aloe & Melon Extract 30 g,9500.0,makarizo hair energy fibertherapy masker rambut aloe & melon extract 30 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,L'Oreal Paris Elseve Extraordinary Oil Serum Rambut Gold 100 ml,119000.0,l oreal paris elseve extraordinary oil serum rambut gold 100 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,L'Oreal Paris Elseve Hyaluron Pure Kondisioner Rehydrating 265 ml,65000.0,l oreal paris elseve hyaluron pure kondisioner rehydrating 265 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,Makarizo Hair Energy Fibertherapy Creambath Masker Rambut Ginseng Extract 500 ml,65000.0,makarizo hair energy fibertherapy creambath masker rambut ginseng extract 500 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,Makarizo Hair Energy Fibertherapy Masker Rambut Royal Jelly Extract 500 ml,85000.0,makarizo hair energy fibertherapy masker rambut royal jelly extract 500 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,Makarizo Hair Energy Fibertherapy Masker Rambut Aloe & Melon Extract 500 g,85000.0,makarizo hair energy fibertherapy masker rambut aloe & melon extract 500 g,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,Wonderlux Spray Setter Hair Spray Extra Hold 150 ml,70900.0,wonderlux spray setter hair spray extra hold 150 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan rambut,L'Oreal Paris Elseve Extraordinary Oil Serum Rambut Gold 30 ml,56500.0,l oreal paris elseve extraordinary oil serum rambut gold 30 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,personal care,perawatan wajah,Azarine Hydrasoothe Sunscreen Wajah Gel SPF 45 PA++++ 30 ml,39000.0,azarine hydrasoothe sunscreen wajah gel spf 45 pa++++ 30 ml,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,Pond's Age Miracle Hexyl Retinol Whip Krim Pelembap Wajah Ultimate Youth Anti Aging 20 g,,pond s age miracle hexyl retinol whip krim pelembap wajah ultimate youth anti aging 20 g,True,False,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,Skin Aqua Tone Up UV Essence Sunscreen Wajah SPF 50 PA++++ 40 ml,59000.0,skin aqua tone up uv essence sunscreen wajah spf 50 pa++++ 40 ml,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,The Originote Pembersih Wajah Cicamide Low pH 150 ml,42900.0,the originote pembersih wajah cicamide low ph 150 ml,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,Freeman Hydrating Masker Wajah Gel Krim Glacier Water + Pink Peony 175 ml,45000.0,freeman hydrating masker wajah gel krim glacier water + pink peony 175 ml,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,Freeman Anti-Stress Masker Wajah Clay Dead Sea Minerals 175 ml,45000.0,freeman anti-stress masker wajah clay dead sea minerals 175 ml,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,Pond's UV Miracle Sunscreen Wajah Hydrate SPF 50 PA++++ 15 g,20700.0,pond s uv miracle sunscreen wajah hydrate spf 50 pa++++ 15 g,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
alfagift,personal care,perawatan wajah,The Originote Sunscreen Wajah Ceramella SPF 50 Tube 50 g,48500.0,the originote sunscreen wajah ceramella spf 50 tube 50 g,False,True,Hobi & Self-Reward,WANTS,lifestyle / self reward,bad_product_name
